7226	[1085, 2765, 1681, 7317, 1879, 136, 3361, 7326, 2100, 1178, 3986, 2559, 3161, 4706, 4944, 3888, 1759, 223, 3707, 7274, 1791, 7548, 5595, 868, 2000]	25
7388	[6394, 6646, 6396, 2015, 856, 3936, 621, 7535, 7538, 7298, 7326, 7360, 7530, 7396, 7011, 6250, 6635, 8022, 5840, 5971, 5441, 7235, 7234, 6597, 1987]	2
6269	[6241, 5154, 3960, 1527, 136, 2575, 1156, 3204, 4509, 4399, 5553, 625, 3828, 5486, 2422, 1495, 870, 3557, 2903, 214, 3541, 4074, 3692, 3939, 5359]	25
2625	[4509, 5023, 6559, 4711, 3892, 1320, 2966, 2725, 4993, 1339, 3886, 1948, 3991, 3108, 3106, 3155, 3154, 2908, 3426, 1549, 920, 619, 2988, 3757, 3035]	13
5165	[1495, 2830, 1575, 1320, 3510, 645, 1156, 4741, 136, 5129, 4140, 1330, 2485, 3161, 3426, 1355, 149, 4504, 4509, 3743, 1313, 1152, 963, 7024, 633]	11
6775	[7062, 5765, 5030, 925, 929, 217, 6646, 6391, 307, 473, 8305, 621, 6383, 5365, 5346, 4958, 5851, 6252, 6501, 6375, 6635, 5683, 5831, 5835, 8012]	25
6329	[4302, 5482, 3425, 4360, 2830, 5038, 1441, 1320, 2477, 1984, 192, 505, 496, 633, 495, 6007, 46, 2677, 1139, 3827, 2668, 365, 2796, 223, 856]	16
3452	[664, 5158, 7666, 7598, 7802, 7959, 7812, 7896, 7705, 6644, 7386, 7396, 7899, 5840, 7120, 7875, 7801, 7766, 7701, 7830, 7957, 7835, 7813, 7685, 7945]	13
6127	[3331, 4711, 6249, 5023, 4302, 5166, 592, 4509, 3161, 3154, 5257, 3953, 5486, 6257, 3828, 3547, 3029, 1865, 3894, 4661, 3679, 3752, 1068, 3108, 2950]	18
6498	[2325, 1994, 2386, 1240, 1782, 4344, 7903, 8164, 998, 7790, 4587, 4716, 5887, 764, 3679, 2658, 7932, 7401, 3687, 3828, 3711, 513, 2176, 1153, 1413]	4
128	[5308, 4652, 1527, 4468, 3892, 3126, 5482, 6501, 2341, 1962, 5196, 3896, 3145, 2609, 7960, 8173, 5114, 5495, 1026, 1222, 1987, 1991, 2262, 2401, 2571]	25
487	[6636, 5672, 2974, 3361, 1202, 1598, 1206, 7766, 7378, 6627, 5299, 5438, 7602, 8342, 7274, 4584, 621, 1770, 1778, 1294, 907, 1867, 2510, 2478, 3920]	8
342	[3892, 5023, 4302, 4509, 497, 503, 3885, 3953, 2805, 3327, 2325, 3879, 2725, 4031, 1339, 3220, 5864, 3679, 4139, 845, 1327, 1241, 2291, 1495, 1260]	24
5781	[8233, 4270, 8146, 5029, 8206, 8369, 7664, 7688, 8202, 8267, 8173, 7552, 8449, 831, 429, 2092, 8363, 7917, 8189, 8106, 8254, 7423, 7478, 8121, 7505]	9
873	[942, 916, 929, 2058, 2100, 3393, 3510, 3387, 2128, 987, 497, 1294, 914, 2316, 9, 192, 282, 2124, 2357, 2082, 2669, 1101, 1772, 3879, 6504]	16
4891	[5607, 4592, 7812, 245, 5240, 1531, 5246, 6655, 5238, 7283, 5240, 245, 1531, 5246, 6655, 5238, 7283, 5240, 245, 1531, 5246, 6655, 5238, 7283, 5240]	0
7278	[1969, 8109, 2725, 2669, 3185, 1356, 6250, 4715, 2668, 7903, 3892, 1320, 5665, 3106, 8087, 6569, 865, 2145, 2016, 2485, 4407, 3511, 3345, 2964, 2562]	20
5626	[2128, 1446, 7598, 5442, 5003, 3879, 48, 2325, 3355, 1184, 1538, 1948, 3117, 4139, 2348, 1576, 1441, 7517, 7519, 2935, 2421, 497, 2401, 3547, 311]	25
3038	[8109, 7975, 7434, 2974, 4140, 940, 1447, 2376, 7391, 1494, 2401, 1005, 3547, 2524, 1373, 223, 714, 1216, 3155, 3266, 3404, 3510, 3835, 443, 622]	7
593	[1865, 2058, 2974, 1213, 3892, 6636, 3953, 5482, 1320, 1446, 2592, 323, 710, 1339, 1356, 2100, 311, 3959, 5558, 6325, 7721, 7670, 5863, 463, 848]	25
4514	[2325, 2974, 805, 1446, 1156, 2966, 4509, 6636, 3953, 975, 1084, 837, 1576, 1531, 3327, 5496, 4716, 3955, 4031, 5225, 3186, 1502, 1832, 1828, 7996]	25
1648	[957, 5156, 4302, 3425, 3260, 136, 6989, 2317, 1358, 1088, 2728, 3145, 2559, 2346, 2348, 2636, 1216, 20, 1948, 1264, 4280, 2752, 2123, 1369, 7519]	7
4303	[7767, 5840, 5129, 715, 2386, 8023, 8283, 94, 7790, 5864, 5153, 5154, 7975, 8307, 4856, 7674, 7548, 4993, 157, 5662, 7967, 4892, 5276, 1059, 4510]	25
6919	[6394, 217, 7258, 6396, 914, 1828, 6401, 1984, 5486, 3126, 6327, 1167, 845, 7153, 2702, 2187, 302, 2092, 1005, 2851, 699, 960, 1369, 5839, 4176]	4
7299	[7492, 7959, 7516, 7421, 7801, 7666, 7145, 7304, 7309, 8038, 7985, 8058, 7880, 8011, 7649, 7530, 7386, 7875, 7945, 7889, 7957, 7905, 7875, 8070, 7466]	6
3821	[5890, 3460, 6149, 7435, 1167, 6178, 168, 7492, 3161, 3162, 7530, 1772, 2289, 2372, 1993, 1482, 1355, 462, 596, 7258, 6240, 6627, 7145, 4587, 3184]	5
3421	[7767, 7813, 7688, 7610, 8164, 7896, 8028, 8091, 7970, 8162, 7791, 2423, 6574, 8079, 926, 5672, 8307, 3959, 2770, 2893, 5815, 686, 1480, 970, 4401]	25
7184	[3672, 7469, 5864, 2765, 6570, 3986, 6600, 475, 5225, 5610, 6574, 4787, 3944, 3953, 3954, 3547, 3305, 4193, 3800, 1339, 1863, 1867, 2892, 6987, 4944]	0
6423	[1879, 1882, 1320, 1502, 1322, 918, 4741, 1156, 625, 2163, 540, 505, 645, 835, 1428, 1413, 1, 427, 1707, 1602, 3387, 2386, 85, 2677, 3198]	25
4221	[7666, 7796, 7791, 7705, 7303, 7692, 7053, 14, 3089, 7698, 7702, 7704, 6808, 8091, 5662, 6816, 8097, 7714, 7469, 7600, 4272, 7992, 7737, 6202, 3773]	15
4978	[7469, 5156, 4011, 6396, 2429, 1327, 4676, 7049, 3896, 3936, 5691, 7737, 7517, 7638, 7235, 6975, 5858, 1526, 3960, 8057, 7163, 8173, 7917, 3186, 6899]	15
1514	[7557, 7666, 7317, 7681, 7598, 7600, 7696, 7701, 217, 7606, 7469, 6644, 7801, 7654, 7656, 5498, 2940, 6257, 6383, 7679, 7672, 7766, 7146, 7345, 5299]	17
7370	[654, 540, 3885, 3892, 5023, 307, 503, 505, 496, 1521, 2668, 5490, 621, 8064, 1156, 1413, 4358, 647, 1674, 267, 2314, 1176, 796, 1322, 2218]	0
5671	[6656, 3936, 7771, 7791, 7317, 7530, 7516, 2805, 3953, 5840, 7766, 7616, 2243, 2427, 6394, 7272, 7311, 7486, 7454, 5660, 8011, 3061, 5734, 4587, 4699]	21
6883	[3355, 1085, 619, 1547, 1795, 298, 2752, 322, 5695, 5940, 1479, 2636, 2528, 993, 2889, 8079, 7345, 5130, 5154, 7992, 4652, 4584, 5008, 4401, 3959]	24
5358	[8033, 8028, 8189, 8210, 8074, 8162, 8164, 8165, 8170, 8188, 8173, 8061, 8306, 6524, 8191, 7896, 7899, 7644, 8175, 7791, 6899, 3833, 4461, 3634, 6872]	25
4615	[1156, 2054, 2440, 2314, 1674, 5258, 2319, 3727, 1809, 1167, 2451, 20, 795, 2974, 4515, 805, 1575, 1320, 3753, 424, 948, 3510, 1208, 952, 6585]	3
6611	[3091, 5438, 6207, 2374, 1673, 1805, 3346, 3991, 668, 2974, 2464, 2338, 5031, 4521, 4270, 1455, 942, 953, 2363, 5821, 5445, 3405, 471, 2270, 1888]	25
3697	[8162, 8164, 8033, 8028, 8116, 8118, 8117, 8011, 8005, 8095, 8091, 8090, 8087, 8086, 8079, 8070, 8066, 8061, 8057, 8216, 8210, 8202, 8189, 8175, 8173]	17
5610	[4244, 4168, 6636, 7642, 217, 6591, 5915, 7274, 3944, 5785, 6257, 5299, 7469, 501, 6595, 5785, 1240, 7649, 6242, 5363, 7274, 3186, 4714, 5984, 6627]	25
4975	[6394, 5003, 2805, 500, 6636, 7517, 4604, 2830, 3447, 5840, 4176, 1253, 4605, 969, 878, 603, 5479, 603, 4957, 7005, 2488, 1216, 1495, 8137, 7128]	19
5047	[8028, 3936, 7985, 8079, 8164, 8095, 7950, 8090, 8077, 8011, 7880, 7812, 7959, 8005, 8061, 7970, 8091, 8074, 7945, 7835, 8017, 7896, 7899, 8038, 8057]	25
5003	[2058, 916, 6416, 3361, 1554, 2974, 3892, 4711, 6636, 1320, 2203, 5038, 2966, 2842, 918, 5258, 3108, 4176, 3161, 4502, 1576, 3014, 1356, 1882, 6503]	25
3987	[8028, 8011, 8061, 7934, 8150, 8095, 8079, 8173, 8174, 8052, 8153, 8118, 8121, 8005, 7999, 7968, 7969, 7945, 7939, 8109, 8241, 8226, 8235, 8202, 8086]	14
2374	[8267, 8283, 8306, 8307, 8442, 8189, 8374, 8235, 8252, 8249, 8363, 8356, 8106, 8151, 1068, 1069, 7342, 7996, 7991, 7968, 8202, 8231, 8146, 8157, 8272]	0
6058	[2128, 957, 6786, 870, 3944, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957]	25
3546	[7492, 7317, 7289, 7058, 7336, 7354, 7232, 7830, 6644, 5299, 7426, 7454, 7530, 7274, 7016, 7303, 6402, 7434, 7419, 7801, 7649, 6639, 6627, 7011, 7021]	2
2239	[7812, 8028, 7791, 8283, 6401, 1826, 2040, 1327, 2291, 5914, 3162, 282, 2072, 2433, 1076, 2888, 2501, 2563, 1156, 941, 952, 7435, 7970, 1049, 2386]	25
3883	[6636, 7317, 5839, 7153, 6595, 5785, 7345, 5486, 6504, 7274, 5130, 6597, 6627, 3692, 2092, 1893, 1873, 1604, 1369, 7258, 7007, 865, 873, 4461, 6384]	25
5051	[8267, 500, 3198, 8151, 7703, 8463, 8079, 8077, 1144, 8059, 1551, 1418, 8202, 1488, 2037, 1764, 5839, 724, 5463, 5337, 3053, 3433, 3186, 4971, 4401]	25
2803	[6768, 3494, 1879, 7831, 918, 3936, 1144, 1937, 2290, 3220, 5598, 5858, 1518, 7796, 7917, 2744, 6257, 3107, 4270, 4271, 2744, 2744, 2744, 2744, 2744]	25
7280	[217, 4270, 7813, 503, 4461, 473, 2128, 1820, 6259, 6391, 5851, 5445, 4289, 2861, 6395, 6397, 7807, 5361, 6777, 5626, 2488, 2754, 1247, 6239, 3158]	25
2732	[4302, 2830, 4705, 5482, 3122, 896, 1576, 2734, 805, 2908, 992, 2668, 3953, 1313, 5666, 3879, 2291, 760, 5432, 1338, 4031, 2752, 3141, 710, 3014]	14
6920	[1313, 1633, 1547, 4505, 2993, 5695, 5442, 1091, 2394, 477, 4064, 3944, 362, 2411, 1260, 2033, 4468, 3972, 2054, 2702, 2448, 4502, 6178, 5156, 2725]	12
4073	[4741, 307, 2451, 2974, 2058, 436, 2163, 302, 284, 462, 505, 498, 499, 3343, 1023, 1521, 621, 320, 3327, 3447, 2633, 2270, 3425, 995, 1216]	5
1592	[2058, 916, 929, 217, 1633, 918, 7492, 4711, 5629, 7167, 3393, 7298, 7309, 6416, 7324, 6646, 7026, 5840, 987, 1247, 4718, 6504, 7274, 6251, 4583]	3
6158	[925, 916, 7309, 7324, 7327, 6989, 7530, 4176, 3790, 343, 2501, 3035, 1294, 1247, 1102, 1355, 1090, 6504, 4587, 7908, 1264, 5622, 6000, 621, 6650]	25
7287	[6394, 7959, 7145, 7289, 7272, 7530, 7274, 7304, 7309, 8431, 6250, 7535, 7396, 6401, 7937, 7342, 7434, 7258, 6396, 7058, 7398, 6627, 7146, 7392, 7046]	25
1642	[1538, 2058, 5033, 540, 2127, 498, 497, 2350, 9, 4244, 3327, 1216, 2668, 6503, 6643, 1101, 4176, 4064, 2270, 462, 505, 1012, 1010, 3447, 1020]	19
4660	[8070, 8095, 7959, 7975, 7985, 8011, 8022, 8038, 8058, 8061, 7791, 7787, 7767, 7771, 8007, 7864, 7880, 7929, 7945, 7968, 8005, 8057, 8079, 8091, 8100]	11
4511	[1854, 1320, 2974, 1049, 1339, 5258, 1156, 1311, 477, 5558, 1644, 6503, 7636, 4167, 626, 3576, 3322, 1882, 595, 2423, 926, 513, 2786, 2394, 5338]	25
1455	[5672, 540, 1852, 1856, 2890, 1320, 1074, 2500, 64, 8144, 3772, 1356, 1367, 5222, 4401, 2145, 2402, 4667, 2488, 3257, 4744, 1551, 806, 1828, 1576]	7
5678	[1461, 986, 923, 710, 722, 5486, 6706, 5785, 6257, 3955, 3828, 4344, 1643, 237, 136, 1071, 2128, 3679, 6242, 2789, 4969, 2934, 6007, 380, 8301]	10
3824	[7666, 5158, 7812, 7896, 7701, 7891, 7386, 7600, 7899, 7700, 7685, 7959, 7724, 7751, 7044, 7830, 7905, 7754, 7699, 7145, 7790, 7922, 8016, 7899, 7801]	20
6029	[987, 540, 2163, 1446, 2058, 625, 1156, 1, 848, 1791, 5482, 505, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625]	25
1959	[217, 916, 2058, 929, 957, 987, 307, 1322, 621, 594, 320, 2163, 3327, 1247, 848, 265, 540, 1101, 505, 496, 85, 2325, 947, 6503, 383]	10
488	[4592, 3936, 6646, 7666, 7813, 7838, 7049, 7701, 7696, 7830, 7488, 7617, 7754, 8131, 7790, 4608, 7685, 7863, 7737, 8167, 8230, 8269, 2420, 3959, 7672]	25
3718	[4302, 4756, 5366, 121, 3326, 2556, 6383, 6643, 6257, 2789, 5864, 5204, 992, 4705, 3958, 3828, 4198, 6501, 3436, 5359, 6247, 3035, 3036, 5069, 2387]	1
6456	[6249, 6241, 8233, 124, 2015, 4326, 5003, 7289, 5153, 4139, 249, 7397, 7153, 6634, 7274, 7396, 7662, 7654, 6504, 6627, 5347, 5812, 5906, 4354, 7434]	25
3422	[5023, 5156, 5153, 2769, 5129, 4993, 4992, 8233, 7975, 4303, 4139, 4030, 3629, 3536, 3439, 3327, 3091, 2754, 1605, 1602, 1441, 116, 1088, 1020, 975]	25
4845	[1537, 916, 2908, 2058, 4711, 2974, 1601, 1202, 1446, 4139, 2765, 6643, 4741, 2559, 5680, 1530, 505, 427, 848, 4176, 2769, 290, 436, 702, 223]	25
6317	[5156, 5157, 217, 918, 664, 2669, 7026, 6646, 5758, 8302, 3959, 4410, 3132, 4206, 4318, 4313, 7261, 7265, 7401, 8164, 7886, 2386, 3706, 2012, 1023]	25
1155	[5003, 5153, 7642, 6252, 7272, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396, 7396]	25
4614	[6416, 5156, 5682, 4715, 5486, 3955, 6633, 5027, 5033, 3361, 4244, 547, 5157, 5025, 3757, 6259, 5347, 6083, 6979, 5445, 4963, 4212, 4064, 3186, 2893]	15
6876	[1502, 1506, 217, 916, 473, 4405, 4354, 4244, 2978, 289, 904, 1673, 8210, 7703, 1817, 5658, 7463, 6444, 6574, 4399, 1842, 1076, 6326, 8247, 440]	1
3802	[2100, 4244, 2974, 5023, 3892, 1320, 909, 2559, 4502, 2908, 3154, 5486, 505, 2558, 3327, 1156, 4741, 2193, 3510, 3150, 3790, 3106, 3108, 3752, 2477]	8
847	[505, 3198, 1355, 1358, 3161, 3510, 4713, 1832, 4269, 2734, 2443, 2451, 2435, 2659, 2401, 4962, 3944, 3953, 307, 1601, 1078, 3970, 4741, 5129, 2443]	2
2545	[8267, 7516, 7492, 7748, 8189, 7423, 7530, 8057, 7996, 8201, 8449, 8079, 4143, 2832, 2392, 3162, 3145, 3147, 3286, 3790, 3433, 7634, 7649, 2917, 7145]	12
4501	[2527, 6330, 2579, 2997, 3117, 1, 2403, 6783, 2630, 2940, 2830, 920, 4360, 3986, 513, 2439, 3989, 3606, 2199, 4377, 5915, 421, 6566, 4269, 1325]	2
1098	[7666, 7594, 7701, 7700, 7685, 7600, 7598, 7703, 7423, 7396, 7274, 7272, 7408, 7801, 7574, 7835, 7571, 7707, 7403, 7533, 7466, 7679, 7551, 7622, 7887]	25
4105	[7767, 8070, 7896, 8022, 7145, 7790, 7880, 5840, 7937, 7959, 7317, 7828, 7602, 7705, 7875, 7625, 7497, 7766, 5296, 8118, 7922, 8307, 7666, 7744, 7714]	25
719	[4360, 2100, 3944, 4741, 3953, 2058, 2974, 2325, 5129, 4509, 4269, 289, 1355, 1832, 3879, 3431, 6513, 5225, 3327, 477, 1247, 3677, 1502, 502, 1527]	8
2376	[940, 914, 926, 699, 6199, 969, 845, 846, 6401, 4326, 6503, 1325, 1355, 1362, 3953, 7928, 1050, 938, 2348, 1294, 1857, 4674, 2115, 3510, 3511]	22
4935	[8283, 796, 5166, 7374, 3396, 3331, 3208, 3936, 3410, 3151, 8302, 8306, 3040, 2071, 7354, 8121, 3260, 3029, 2134, 2527, 7651, 4212, 6007, 1580, 3894]	7
4713	[2058, 265, 4244, 1202, 307, 1101, 1355, 4715, 2668, 505, 496, 1268, 1269, 1156, 3510, 3159, 2908, 2270, 3182, 365, 3053, 1264, 633, 1020, 5365]	25
2900	[7666, 5158, 7975, 7812, 7516, 6656, 7598, 7600, 7766, 7896, 7899, 7701, 7386, 7664, 7801, 6644, 7354, 7401, 7703, 7830, 7820, 7423, 7696, 6162, 3396]	24
6670	[5505, 2694, 1289, 5514, 5515, 778, 3726, 3765, 1633, 3556, 2669, 2163, 825, 5702, 3271, 3008, 3130, 323, 4405, 3541, 1878, 1487, 1743, 6218, 311]	0
2990	[929, 1074, 3892, 1601, 975, 1495, 2291, 1020, 2415, 3972, 4741, 2448, 1809, 3736, 1826, 1327, 801, 1447, 1355, 1101, 5454, 1614, 2512, 2262, 5719]	25
5705	[547, 6241, 7397, 7801, 6639, 5486, 603, 2940, 3855, 5438, 2446, 5296, 7345, 6574, 8005, 4677, 7767, 7896, 7945, 7700, 8091, 8356, 6259, 3828, 5883]	16
7089	[987, 307, 497, 2058, 2830, 853, 621, 4325, 1, 4741, 9, 957, 1322, 2348, 2100, 3510, 3387, 495, 499, 505, 3953, 192, 1101, 2127, 848]	25
3522	[918, 7896, 7423, 6656, 7812, 2163, 1526, 6524, 8189, 7791, 7466, 7049, 8202, 7564, 8079, 7055, 2705, 1820, 7967, 7968, 7600, 7863, 8120, 7737, 5946]	25
3358	[583, 884, 7145, 991, 0, 8305, 6983, 2875, 1339, 2889, 999, 875, 4706, 4457, 4327, 4581, 3161, 5490, 850, 1262, 6990, 2100, 7985, 7226, 2779]	13
1026	[916, 929, 987, 603, 4711, 7908, 7790, 1521, 5366, 3447, 267, 914, 845, 1247, 5840, 603, 2325, 1322, 2243, 2500, 845, 294, 320, 621, 383]	23
7197	[3444, 5156, 957, 1987, 987, 1008, 7062, 5154, 5851, 3892, 1554, 1527, 301, 237, 4957, 4102, 311, 816, 957, 957, 957, 957, 957, 957, 957]	3
317	[916, 929, 2058, 4270, 217, 987, 8283, 1322, 5840, 7790, 249, 594, 3158, 3393, 1826, 1216, 505, 2925, 8302, 7600, 294, 85, 2386, 5031, 6376]	25
5387	[1537, 1320, 1650, 6656, 2058, 1544, 2485, 7480, 957, 1355, 3506, 3510, 4244, 991, 1268, 1251, 1441, 1828, 2376, 2262, 2130, 2120, 3006, 3090, 347]	25
2278	[2128, 2127, 2100, 2058, 3892, 505, 2092, 2974, 3885, 6636, 3425, 2485, 2796, 2668, 1547, 2401, 3511, 5225, 4584, 4502, 504, 3053, 183, 1883, 463]	6
6468	[916, 217, 929, 2058, 4270, 987, 6394, 497, 6394, 497, 6394, 497, 6394, 497, 6394, 497, 6394, 497, 6394, 497, 6394, 497, 6394, 497, 6394]	25
949	[916, 1074, 1633, 1213, 1, 1156, 806, 427, 495, 8305, 1413, 647, 1160, 5129, 4245, 2325, 663, 2082, 4899, 2219, 1328, 5170, 4405, 1083, 443]	12
919	[4608, 1066, 3726, 1084, 1086, 857, 6361, 301, 1836, 1834, 2228, 2104, 7739, 1521, 2934, 1661, 7896, 3918, 1743, 3927, 108, 4205, 5580, 7232, 7500]	5
6603	[5158, 7975, 6644, 5279, 6832, 7396, 7790, 6383, 6122, 6452, 3127, 5437, 7283, 299, 1450, 1994, 2000, 2641, 850, 1885, 4448, 6885, 7654, 2789, 5223]	0
3592	[7317, 5003, 124, 7642, 6394, 2830, 2069, 5130, 6397, 7308, 7062, 5908, 8342, 4084, 4086, 8305, 6503, 7272, 6627, 7519, 7007, 7128, 4587, 876, 4605]	11
1387	[4213, 2364, 3223, 3986, 134, 5258, 3343, 2574, 2966, 3757, 4655, 5225, 5482, 4140, 3888, 1854, 1139, 6503, 614, 1575, 1832, 824, 938, 513, 1301]	25
4054	[6989, 7289, 6559, 4741, 6692, 6985, 5130, 4360, 5901, 7177, 7698, 7571, 5668, 1358, 3150, 3955, 8306, 8005, 6025, 513, 1921, 8066, 2561, 1416, 5386]	4
4821	[7666, 7669, 7992, 7317, 7598, 7600, 7766, 6644, 7272, 7828, 7028, 6401, 5274, 3162, 6644, 5758, 4964, 7922, 7801, 6627, 427, 2598, 836, 967, 989]	25
4182	[929, 7666, 2979, 7714, 7154, 7668, 7801, 7679, 7145, 7791, 8151, 7766, 7889, 7530, 7401, 7274, 7770, 6627, 7600, 7602, 7754, 7120, 7145, 6933, 8070]	10
1703	[464, 1547, 7317, 2894, 1313, 3155, 5438, 7616, 5029, 1322, 5486, 3953, 2270, 4030, 2092, 180, 914, 3510, 7345, 7469, 6007, 345, 1249, 7011, 2401]	0
1909	[3074, 918, 217, 991, 5672, 7317, 6501, 8164, 121, 1700, 2214, 2045, 180, 5438, 1477, 122, 246, 1010, 1322, 4270, 5434, 4401, 7545, 5815, 4917]	25
628	[4711, 7492, 3892, 5158, 4718, 6241, 7652, 7812, 7327, 7326, 4139, 7649, 7396, 7530, 7274, 7423, 7286, 7147, 5486, 6650, 7035, 6382, 5959, 5694, 5709]	5
3379	[4846, 5607, 5259, 5366, 5178, 5176, 5246, 5367, 4982, 5240, 5250, 926, 710, 2660, 6501, 4057, 4205, 4592, 5487, 5238, 7451, 6569, 2996, 5223, 6125]	6
2360	[1502, 4654, 4326, 5130, 4176, 1420, 1330, 6574, 1294, 6570, 5558, 6383, 7056, 4760, 3953, 3447, 2423, 846, 1488, 6609, 2387, 724, 4957, 5858, 5739]	19
5401	[3936, 7970, 5158, 7975, 8028, 7896, 8011, 7903, 7791, 7665, 7421, 8058, 7413, 7610, 8117, 8016, 7896, 7882, 7813, 7955, 7685, 7699, 7959, 8079, 8084]	7
