5252	[23047, 23048, 23702, 23457, 25118, 24157, 24158, 23791, 23163, 23166, 24452, 24456, 24840, 24464, 25507, 25261, 24624, 22964, 22968, 22969, 22970, 24638, 22977, 25538, 23375]	7
434	[19978, 15905, 22118, 21353, 24558, 24943, 21874, 25203, 15098, 17788, 22274, 21642, 21651, 10777, 19996, 19869, 22176, 22445, 24240, 23860, 20156, 21961, 25035, 21967, 24147]	0
6033	[12176, 8839, 16559, 18514, 20024, 21653, 19737, 19650, 19479, 15076, 15959, 21128, 18219, 3100, 3249, 3417, 25634, 19619, 25120, 24109, 20658, 16635, 18768, 9426, 9687]	25
8880	[21252, 17153, 17156, 19858, 19859, 20759, 19869, 20412, 22233, 20315, 16649, 8842, 10893, 15762, 16159, 10658, 8881, 21938, 14775, 9032, 14189, 8814, 22928, 22445, 22691]	25
11758	[13558, 11788, 11295, 11060, 15679, 13866, 15011, 15701, 13515, 16496, 15699, 15702, 17900, 15698, 15013, 13541, 12920, 11499, 16412, 16054, 11026, 11906, 14621, 12067, 10923]	25
3709	[20741, 21634, 20483, 19995, 19996, 23453, 24094, 19997, 23966, 21923, 21540, 23077, 21415, 22320, 22322, 20661, 21943, 20285, 22590, 22081, 22083, 20934, 24646, 21708, 21581]	25
7409	[18708, 16784, 22509, 19343, 21473, 21483, 18764, 20156, 23075, 23124, 21642, 23189, 16496, 18176, 22953, 22126, 17900, 22841, 17887, 22896, 16440, 19544, 19447, 19692, 18909]	25
7220	[3461, 4530, 5667, 3696, 5102, 3699, 4337, 10889, 16928, 18084, 15677, 4246, 4125, 5014, 2833, 3484, 10747, 12212, 14004, 2614, 5061, 6856, 5708, 4455, 3178]	25
50	[21635, 20484, 24706, 24859, 22318, 20630, 21414, 22282, 22279, 22403, 19741, 20635, 20509, 24609, 25103, 19377, 22451, 19375, 24507, 23418, 21193, 22471, 20275, 20302, 24663]	12
1639	[17412, 22231, 19997, 19090, 19287, 21655, 19988, 19990, 20634, 20860, 20862, 19327, 23821, 21634, 20483, 19209, 19995, 19996, 23453, 21274, 21923, 21540, 23077, 21415, 24359]	25
8525	[19368, 19369, 21473, 24408, 25188, 22953, 22954, 24147, 19799, 20620, 24198, 23068, 18764, 20667, 21718, 22240, 24196, 23374, 25538, 24939, 22718, 20930, 20905, 22126, 22248]	24
4801	[24978, 21642, 19368, 19343, 21651, 25267, 20156, 19799, 22928, 21718, 22445, 22970, 24158, 20586, 22126, 22953, 22954, 22274, 24897, 20507, 23068, 23075, 23078, 24147, 22129]	25
6744	[19267, 12077, 12682, 10234, 3708, 1987, 7275, 7412, 10645, 9699, 15959, 13633, 3063, 12297, 12316, 7607, 3648, 11373, 15950, 25746, 23595, 19996, 18792, 18299, 23961]	7
6355	[18724, 20024, 16885, 15930, 15779, 13772, 16784, 12314, 16813, 13992, 15925, 18693, 15968, 21539, 18975, 17058, 15790, 19692, 15919, 15913, 16862, 18016, 18015, 18909, 14639]	25
4077	[15968, 25076, 15880, 11522, 15907, 18733, 18909, 17246, 19692, 16862, 13772, 16784, 17931, 17291, 16783, 19333, 15904, 18015, 18016, 19589, 17273, 21831, 13992, 16813, 15779]	4
5683	[12108, 14909, 5795, 5804, 15981, 25203, 11242, 2522, 13920, 16559, 14619, 22812, 24604, 14914, 21933, 3082, 7555, 23309, 23961, 25120, 25537, 21575, 24952, 22522, 26065]	8
7925	[4640, 8874, 7867, 570, 2663, 7794, 5460, 7157, 5911, 7604, 5698, 6734, 6672, 4205, 4081, 7678, 8935, 6023, 3722, 6913, 5541, 5414, 2633, 9144, 3900]	25
4280	[24094, 21581, 21634, 20483, 20741, 22152, 22412, 21270, 19995, 23453, 23967, 21787, 23077, 21415, 22320, 22322, 21044, 21943, 20285, 22081, 22083, 20934, 24646, 21708, 23548]	25
7037	[15126, 23852, 16330, 12871, 14759, 18975, 15920, 10942, 16959, 19662, 17246, 18909, 19692, 21329, 17291, 14907, 17273, 16912, 22951, 20506, 18099, 15744, 16406, 21541, 25076]	0
2727	[16433, 17064, 17066, 17195, 20236, 13184, 12947, 11651, 10653, 14116, 13878, 16311, 13775, 9819, 17243, 10721, 17633, 10724, 16756, 17023, 18053, 18822, 6918, 21793, 20156]	7
8442	[10781, 7850, 11032, 12464, 14159, 10724, 6901, 8362, 8380, 11079, 11838, 8260, 16311, 16433, 13762, 10254, 18844, 17633, 11103, 10721, 19029, 16982, 18444, 13913, 18015]	18
10741	[24706, 21635, 20484, 22403, 22279, 22282, 17674, 21516, 25103, 20635, 24859, 19741, 23454, 22816, 24609, 21538, 24870, 24619, 23851, 22188, 22318, 19375, 22451, 23860, 20275, 20536, 19258, 24507, 23418, 25409, 21061, 22471, 21193, 21961, 20302, 21967, 22737, 23123, 25175, 24663, 21593, 23900, 21353, 20074, 25194, 21618, 23924, 25973, 23546, 21628]	35
11421	[22661, 23048, 24452, 24456, 24840, 21642, 24978, 24210, 23701, 25500, 25118, 23457, 25507, 22446, 24624, 22964, 22967, 22968, 22970, 22977, 25153, 25538, 23374, 24787, 24788]	9
1267	[13573, 19343, 15679, 13515, 15699, 16496, 7988, 25266, 17608, 17900, 13558, 13566, 19580, 18942, 14280, 11499, 12906, 13521, 11062, 11906, 13850, 8329, 15013, 10405, 10857]	12
1177	[5515, 4011, 2728, 3910, 3438, 2668, 1706, 8487, 6573, 5007, 4247, 6016, 15973, 6012, 5749, 1779, 2549, 17142, 15099, 12931, 13032, 13240, 8755, 21831, 21214]	13
5095	[13321, 12516, 18692, 17931, 11915, 15363, 16783, 16784, 17273, 21831, 15691, 17994, 18015, 18016, 17064, 20235, 21911, 23633, 19157, 20218, 25076, 24951, 21728, 19701, 20081]	1
11672	[23997, 23546, 24619, 25877, 23851, 23596, 23598, 25175, 25887, 23731, 24663, 25407, 26035, 26041, 26047, 25804, 26063, 25962, 25966, 25711, 25973, 25975, 23930, 25840, 24706]	25
1771	[19589, 19333, 15904, 17994, 14795, 18016, 16784, 13772, 13992, 15930, 16862, 17246, 18826, 20235, 16783, 15891, 21911, 20252, 18975, 15907, 15779, 18733, 16813, 14639, 15790]	25
11391	[17671, 17567, 17573, 15810, 17249, 22119, 19691, 15988, 15983, 16978, 15919, 19589, 14795, 15904, 17994, 18015, 12350, 16862, 16813, 21911, 18733, 15968, 25076, 24951, 23633]	25
11455	[19848, 20652, 20141, 22709, 17276, 21023, 17342, 21310, 25807, 21726, 20849, 21233, 21629, 17674, 20236, 17940, 18976, 16946, 21768, 20630, 23860, 22318, 21414, 22816, 21538]	10
1994	[23815, 10435, 13515, 15679, 19294, 16086, 16496, 13558, 19341, 12939, 15013, 16578, 17900, 25072, 12927, 11906, 13573, 16399, 13850, 14621, 16440, 15673, 13521, 12906, 15845]	0
8401	[18909, 18733, 15905, 17573, 19692, 23928, 23633, 20252, 21911, 17058, 18016, 21097, 17454, 16165, 19778, 13328, 17049, 16794, 16327, 14740, 11904, 16440, 16112, 14811, 16546]	25
7325	[18423, 8592, 21307, 6706, 9533, 2526, 4086, 24420, 22651, 20483, 18190, 23565, 14988, 21265, 20787, 16814, 17249, 21592, 13297, 23917, 21352, 13415, 14100, 10455, 25209]	0
508	[21634, 24551, 22118, 22382, 24094, 22412, 23464, 22083, 23966, 21581, 23794, 20285, 21415, 21270, 23453, 19996, 21787, 20129, 22320, 22322, 22081, 23121, 21329, 21592, 23896]	25
2929	[18731, 15780, 17082, 24912, 14566, 19314, 15988, 15983, 13551, 17649, 11118, 19691, 22119, 17249, 16348, 15835, 16083, 10325, 15810, 23339, 17573, 19876, 21416, 20287, 12916]	25
610	[20441, 23052, 16801, 14100, 11119, 11122, 10212, 23622, 18489, 24760, 25521, 13344, 25626, 22316, 21384, 22953, 22954, 21927, 13477, 21793, 22238, 23075, 22041, 24346, 20156]	1
8166	[21635, 21634, 21415, 21414, 23794, 23418, 22816, 22318, 22231, 22130, 22118, 22083, 22081, 22000, 21967, 21961, 21923, 21593, 21592, 21581, 21538, 21193, 21061, 21044, 20934]	25
6698	[24198, 21651, 19369, 23068, 21793, 21473, 24408, 15727, 15636, 24003, 21342, 23007, 21025, 23075, 24978, 25267, 19799, 24897, 24939, 17279, 20631, 22718, 22248, 23270, 24196]	25
5737	[4447, 6214, 20658, 244, 14464, 4196, 3722, 7949, 5981, 18454, 22809, 8960, 22922, 9163, 8032, 12740, 10959, 15075, 17249, 12186, 16146, 12129, 10735, 13554, 15983]	25
6160	[15701, 13541, 16409, 16412, 14874, 15699, 13566, 15679, 15702, 14280, 11499, 16496, 17608, 14963, 13558, 16755, 16054, 15673, 15698, 17900, 17899, 14671, 9040, 19564, 15327]	25
7793	[19661, 21127, 20652, 20222, 17389, 18708, 16899, 17299, 21757, 15968, 25076, 24951, 21117, 21728, 19294, 13515, 10435, 13556, 13558, 17402, 14399, 14302, 17217, 15913, 15790]	3
7341	[19333, 17931, 18692, 15904, 17994, 18016, 18015, 16784, 16813, 18733, 15907, 15779, 17246, 15968, 16347, 18909, 19692, 18826, 20235, 17058, 20252, 18975, 15790, 14639, 10675]	25
4872	[17573, 23339, 15749, 15983, 22119, 15810, 17921, 17919, 19314, 16860, 15958, 16978, 17567, 18731, 16348, 17249, 17326, 13754, 16293, 18977, 15792, 13551, 13297, 11118, 19805]	25
1089	[10435, 13515, 16409, 16412, 17608, 16496, 16755, 15701, 15011, 15679, 11222, 15702, 17900, 17899, 14949, 15327, 15698, 13119, 16474, 16518, 15845, 14963, 16631, 18942, 15350]	25
8334	[1500, 23258, 19675, 17605, 6594, 12462, 2946, 3879, 7254, 10783, 2117, 10064, 19392, 23201, 16655, 22465, 22357, 19346, 24839, 7949, 22928, 19219, 7436, 19869, 19878]	0
3574	[21942, 25433, 11535, 0, 20963, 19281, 13650, 21232, 9017, 25035, 15969, 17121, 9319, 6734, 3796, 13541, 2663, 4073, 2804, 10870, 21367, 18229, 1835, 23876, 24385]	1
3768	[15880, 16079, 15363, 15238, 16783, 16784, 15891, 8084, 16406, 21911, 20252, 18975, 15904, 17058, 15779, 15907, 15271, 17064, 15913, 11563, 16813, 15790, 18733, 15919, 10675]	21
2308	[19544, 18733, 15779, 19589, 19333, 17931, 16783, 21140, 21911, 20252, 18975, 17058, 21539, 15907, 15913, 11563, 16813, 14639, 17459, 20027, 15174, 14792, 17994, 14795, 13772]	25
9952	[19333, 18844, 17994, 18015, 18016, 22243, 17273, 21831, 15271, 17459, 17378, 20235, 21911, 20231, 20218, 25076, 24951, 21728, 15968, 19692, 20199, 19067, 15919, 16819, 23633]	24
3239	[24619, 25877, 23860, 21635, 25103, 24609, 22451, 25409, 24507, 23731, 23123, 24663, 24906, 24059, 25407, 20630, 21768, 23598, 25151, 21061, 26047, 23546, 24706, 21414, 23851]	25
7871	[3879, 7408, 8929, 7845, 6050, 7874, 18190, 13069, 24094, 23750, 24223, 24227, 24226, 25209, 25213, 24308, 25562, 25153, 23844, 23836, 22346, 22349, 25646, 24098, 24099]	0
1155	[22318, 24859, 22279, 23418, 25103, 24609, 22451, 25409, 24507, 21635, 23860, 23861, 25877, 20630, 21414, 24706, 20484, 22282, 22816, 21538, 24619, 23851, 23598, 25147, 25151]	25
7859	[19713, 16393, 17172, 15403, 12076, 16559, 18874, 16706, 14150, 19151, 15952, 19155, 18900, 19157, 15061, 18514, 19173, 17766, 18661, 17000, 19192, 17018, 16127, 19698, 19699]	4
1744	[12083, 11062, 11536, 15011, 15013, 13866, 18479, 15679, 16578, 10435, 17608, 13515, 21585, 15698, 15699, 15701, 15702, 11222, 19294, 15327, 13541, 13544, 10857, 17900, 11499]	25
2290	[16784, 16898, 15902, 17931, 19333, 15904, 17994, 18015, 18016, 17246, 16347, 16813, 18733, 15907, 15968, 17273, 18909, 19692, 11105, 21728, 20217, 20218, 21117, 25076, 24951]	25
3996	[7443, 7443, 2830, 4261, 13462, 20620, 23791, 23701, 22964, 16496, 18299, 26077, 26039, 26065, 14474, 21741, 14199, 17390, 11339, 17887, 16145, 13976, 14499, 19167, 16070]	3
11689	[18731, 23339, 17573, 19729, 17844, 18049, 18750, 15810, 19780, 17919, 19314, 15988, 13554, 15983, 15219, 15240, 20392, 14922, 16978, 22781, 19457, 15958, 16860, 16348, 17249]	4
9142	[13558, 11788, 11295, 11050, 11060, 11434, 16909, 16054, 22792, 14645, 11448, 11454, 10435, 13515, 12112, 11126, 12067, 14621, 15016, 12148, 12145, 12920, 9674, 9040, 12267]	14
9720	[10630, 17671, 16032, 17232, 21481, 19659, 18918, 15717, 19729, 21141, 21511, 18977, 21541, 20131, 17573, 23339, 21966, 19691, 22119, 21330, 24533, 21590, 19805, 14839, 18559]	25
2175	[22928, 21424, 17330, 13747, 25442, 22547, 19369, 17402, 18299, 14581, 20620, 23297, 26056, 18745, 24244, 12721, 14646, 24311, 16456, 11322, 9047, 19421, 14189, 12155, 14960]	25
1364	[21813, 21019, 19729, 21004, 21654, 21655, 19659, 21481, 21416, 21418, 22119, 19691, 19050, 21590, 18918, 19700, 23342, 22192, 22467, 22781, 19923, 19922, 19921, 22479, 24803]	0
5564	[25472, 24965, 24456, 24840, 24971, 24979, 24985, 25260, 25261, 25267, 24118, 25538, 25423, 24932, 24934, 25336, 25208, 25315, 25188, 24423, 24410, 26101, 25388, 21642, 25993]	12
3053	[24223, 24224, 25153, 24308, 24309, 25103, 24609, 22451, 25409, 24560, 24507, 22450, 25521, 26047, 23797, 23546, 24706, 25877, 21635, 22282, 24859, 24210, 23068, 22522, 23112]	1
713	[1562, 23258, 7479, 2181, 8276, 7900, 7909, 9822, 8960, 21718, 25312, 7436, 25615, 23324, 24390, 16422, 26067, 26041, 26047, 26050, 26072, 26101, 26103, 24571, 24869]	25
11239	[]	25
8727	[17249, 17573, 23339, 19780, 19986, 13754, 12740, 18049, 19729, 16348, 15983, 15988, 13554, 13297, 16860, 16343, 15835, 17326, 19691, 21330, 18731, 21416, 19659, 18977, 21511]	0
11812	[10725, 5298, 6154, 11013, 3251, 23477, 22570, 4555, 5713, 136, 1939, 9929, 12856, 4547, 901, 4230, 5014, 13664, 17900, 16496, 11829, 15845, 7148, 15701, 15327]	1
5903	[23702, 23457, 24157, 24158, 23048, 23047, 23163, 23166, 23791, 24787, 24788, 23769, 22964, 22968, 22969, 22970, 22977, 25538, 23375, 25507, 22447, 25260, 25261, 24452, 24801]	23
9044	[15988, 17573, 23339, 18731, 17249, 5667, 3461, 18977, 15983, 13551, 7519, 15948, 3464, 3328, 3722, 3699, 4125, 6542, 3696, 4246, 7179, 15219, 20320, 19457, 16928]	5
4148	[11013, 12606, 5035, 12245, 20056, 22516, 13924, 13927, 14056, 1642, 19312, 24816, 21618, 24311, 23673, 8826, 18299, 10621, 10502, 1672, 21390, 14095, 13583, 8590, 19987]	1
8360	[15969, 15076, 15034, 13648, 11515, 11139, 16504, 13607, 25076, 17217, 12995, 19692, 21367, 10995, 10369, 17402, 13777, 14639, 14302, 18229, 24328, 20282, 21831, 14795, 10573]	25
6100	[22172, 23725, 25676, 25674, 24924, 24296, 22116, 23855, 25504, 24908, 25546, 20771, 22179, 22932, 25394, 24528, 24660, 25350, 23581, 24542, 24671, 22393, 23933, 22376, 22517]	11
5312	[16667, 20879, 17567, 19729, 17573, 18731, 20287, 15810, 17249, 16348, 17756, 15983, 15988, 8316, 17919, 17921, 16811, 19314, 14566, 14922, 17479, 15434, 16978, 19550, 22119]	25
654	[15701, 15698, 15699, 13541, 15845, 13515, 16412, 14874, 17608, 11536, 8596, 11788, 10897, 15013, 15011, 13866, 15679, 12315, 19294, 16054, 15327, 13558, 10209, 11619, 13668]	25
2853	[24839, 21901, 22719, 23706, 21019, 21276, 20412, 24801, 25538, 15865, 23782, 22928, 22926, 25865, 25121, 24296, 22141, 24094, 24239, 23625, 25148, 24503, 21895, 25341, 25308]	25
11166	[19701, 17283, 20652, 20092, 21629, 17299, 17940, 18976, 21936, 16946, 17388, 21233, 21127, 17674, 20236, 21726, 18329, 17129, 17342, 16318, 22709, 20141, 19602, 25378, 17195]	9
11670	[23797, 21635, 24706, 21414, 24868, 23418, 24619, 23741, 23924, 25973, 24550, 24560, 24609, 25409, 22451, 25103, 24507, 26047, 23546, 22282, 20536, 23860, 25877, 23851, 25513]	4
11912	[24458, 24971, 24978, 25262, 22977, 24706, 21635, 22279, 22282, 21516, 25103, 20635, 23454, 22816, 21538, 24870, 21414, 25513, 24619, 23851, 22318, 22450, 22451, 23860, 20536]	15
11153	[16535, 23270, 20567, 15604, 22782, 24133, 24939, 17593, 20507, 22953, 22954, 17568, 16515, 23075, 18589, 22181, 19892, 24469, 21473, 21793, 16072, 25102, 7808, 17161, 21651]	0
5012	[16784, 13368, 16885, 12350, 10110, 21911, 14163, 14166, 17229, 15904, 17994, 18016, 18015, 17273, 18693, 16862, 24951, 21728, 25076, 19692, 15968, 16813, 18733, 17246, 16347]	12
9911	[6623, 13250, 6606, 13107, 13687, 5493, 4706, 8487, 10578, 6958, 7661, 3766, 6734, 5335, 6497, 6496, 8257, 13416, 8874, 9984, 21114, 17629, 9929, 8589, 5506]	2
8450	[21193, 22451, 24706, 21635, 20630, 22282, 23958, 23454, 22816, 21538, 24619, 23851, 22318, 23860, 21945, 23418, 25151, 23546, 21961, 22737, 25175, 21593, 23900, 23014, 21628]	25
8062	[22933, 21473, 22630, 19369, 20156, 24897, 23112, 23068, 21483, 24469, 15745, 22953, 22954, 20631, 22718, 22719, 22251, 24939, 23270, 22274, 20507, 19801, 21718, 22445, 22841]	25
9710	[17131, 17330, 19008, 16536, 8960, 7436, 18299, 19346, 15987, 17402, 1750, 22141, 26067, 23241, 17479, 13861, 24222, 24223, 26026, 11197, 23218, 15530, 10363, 23873, 9549]	5
5686	[15011, 15673, 13541, 13544, 15699, 15701, 13550, 13558, 13515, 13594, 15679, 16496, 16412, 14874, 11536, 8708, 16159, 14280, 17081, 12906, 11062, 14671, 13490, 14963, 18942]	4
11856	[26030, 24894, 26118, 11655, 22155, 25355, 24504, 25148, 25666, 22736, 21329, 22245, 22118, 21113, 15950, 23883, 19319, 21590, 21265, 23453, 17302, 16667, 15664, 25121, 17475]	14
10043	[23418, 25711, 24609, 25409, 21635, 25985, 24706, 25877, 24859, 22282, 22279, 21414, 24619, 22318, 23860, 23731, 22451, 25147, 21945, 23930, 22737, 25175, 21593, 24291, 24038]	5
10965	[12263, 16692, 18602, 17139, 14057, 16732, 16691, 14121, 12101, 3573, 676, 7346, 7717, 8124, 8130, 8309, 9894, 10361, 10803, 10870, 10908, 12505, 12512, 12991, 13523]	4
3928	[25493, 24985, 22522, 24198, 23068, 19369, 24978, 24210, 24961, 21645, 26101, 22630, 23112, 24003, 24897, 21483, 16500, 9209, 24939, 22718, 24133, 23465, 24801, 23166, 22968]	25
7836	[3028, 1706, 8374, 10630, 13656, 17195, 15920, 13518, 15907, 4555, 4259, 6728, 23256, 21726, 21728, 21473, 22358, 14434, 19055, 20846, 16504, 8700, 16756, 14458, 19023]	0
215	[21634, 21581, 19995, 19996, 19997, 22382, 22118, 24551, 21352, 22253, 22254, 24094, 24129, 20934, 22083, 22412, 20634, 20661, 20860, 20862, 19327, 22257, 20483, 22152, 19915]	24
8267	[16271, 13347, 13106, 14227, 13080, 22784, 17146, 21167, 15155, 13351, 16958, 26067, 19547, 15011, 20846, 16088, 20092, 13808, 10209, 25404, 24612, 22141, 17791, 25205, 23639]	3
11278	[7202, 8229, 5842, 12914, 6512, 10978, 11488, 17982, 11209, 15234, 22926, 10502, 14416, 9426, 14395, 12199, 14306, 16883, 15865, 25266, 19346, 11704, 16443, 13149, 17844]	7
1205	[14100, 16931, 15969, 18730, 15076, 7279, 11139, 12068, 12944, 14397, 16846, 13777, 19699, 11515, 16504, 17949, 17070, 16835, 19157, 21367, 21757, 24499, 20282, 18621, 15810]	14
9116	[15679, 10435, 24971, 15013, 16086, 11222, 13558, 15673, 12862, 12906, 13583, 13866, 16496, 12338, 14296, 25540, 12978, 11387, 14070, 24585, 25436, 24336, 25292, 18662, 22361]	18
8364	[16667, 15949, 17573, 15810, 18731, 17649, 15988, 17249, 11118, 15983, 19691, 22119, 11108, 15978, 18483, 14891, 18040, 15958, 16860, 16978, 14942, 22781, 16443, 15913, 16811]	25
6741	[26114, 22928, 24734, 25634, 20648, 22108, 14035, 23270, 20821, 16417, 26023, 15865, 25586, 25595, 25513, 26047, 25395, 25388, 25537, 25268, 23995, 23853, 23075, 26101, 25493]	3
157	[25103, 24609, 22451, 25409, 24507, 24550, 24619, 23596, 24706, 25877, 21414, 23860, 23546, 26041, 23741, 23924, 25973, 26047, 25175, 22737, 23123, 24663, 23731, 20826, 20635]	21
9462	[21473, 24985, 22274, 24897, 22630, 24978, 25267, 24198, 15634, 23068, 23075, 24469, 24961, 20507, 22953, 22954, 22445, 22449, 22968, 23763, 21718, 19368, 21927, 22691, 22718]	25
4064	[24094, 21581, 23794, 23464, 24551, 22382, 21634, 22083, 24646, 22412, 23821, 24342, 20860, 20862, 19327, 24481, 26030, 22590, 24129, 24033, 22253, 22254, 21708, 20934, 23883]	2
7206	[19986, 15988, 13554, 15983, 10242, 14891, 9732, 14574, 18731, 17573, 23339, 18977, 15749, 17249, 17649, 10325, 11118, 13551, 13754, 15835, 16348, 16860, 19314, 17919, 9376]	25
9898	[8874, 3493, 570, 7867, 2663, 7794, 4633, 3100, 4640, 19729, 19986, 21141, 18731, 12980, 21813, 17595, 19659, 24533, 19691, 13554, 23342, 22192, 19921, 19922, 19314]	25
7488	[13754, 17649, 17573, 23339, 15810, 22119, 19691, 21416, 18731, 15780, 19805, 17249, 15988, 13554, 15983, 13551, 11118, 16348, 15835, 16087, 16343, 10580, 10325, 14891, 14922]	25
3418	[15011, 13594, 13558, 10209, 15673, 13544, 13541, 13515, 15699, 15701, 15702, 11222, 15698, 15327, 11495, 17900, 13861, 15013, 19294, 14963, 15845, 14280, 16496, 11906, 11536]	25
9768	[20252, 10993, 21911, 16784, 13772, 10110, 17994, 15904, 18015, 18016, 17273, 14795, 11522, 15238, 18826, 16783, 15891, 18975, 17058, 15779, 18733, 14639, 15913, 11563, 16813]	25
4681	[17249, 15988, 21481, 19691, 17756, 21416, 18731, 19805, 21418, 21966, 19729, 21004, 17671, 19659, 19986, 21141, 17573, 23339, 22119, 18977, 21541, 21330, 20035, 24533, 15983]	13
4384	[24726, 25627, 23453, 23966, 23967, 21415, 26024, 24232, 22081, 26050, 24129, 22083, 21581, 24532, 21592, 24033, 22118, 24551, 25832, 22253, 24943, 24686, 23794, 20595, 25722]	25
2741	[10502, 13092, 11205, 9426, 2562, 2444, 858, 852, 5932, 16538, 13479, 583, 9989, 5504, 8839, 11664, 14741, 12186, 7067, 17573, 23084, 13102, 12589, 10289, 9144]	1
67	[23307, 24706, 21414, 23860, 26047, 25877, 25175, 21945, 26041, 25513, 22318, 24971, 25268, 25262, 24423, 24210, 24978, 25261, 22968, 22977, 24158, 26094, 23780, 25208, 23166]	23
9839	[24456, 24973, 24979, 25621, 25260, 25261, 25538, 24003, 25540, 25423, 24932, 26095, 25472, 24193, 21642, 24971, 11922, 25493, 24985, 23706, 23581, 23457, 25388, 23725, 24624]	25
11056	[21414, 24706, 25877, 26041, 25147, 26047, 25513, 25388, 25556, 25175, 25962, 25966, 25711, 25973, 23418, 21628, 24610, 25407, 22377, 22451, 24663, 25778, 24996, 25009, 26056]	25
8624	[25076, 15968, 16885, 17994, 18016, 20846, 17246, 21728, 19172, 16862, 18909, 19692, 15072, 14072, 12350, 18733, 15779, 15174, 11082, 14163, 14639, 15891, 15363, 20231, 17931]	25
